08:49:10.336 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.0.Final
08:49:10.992 [main] INFO  c.a.n.c.c.i.LocalConfigInfoProcessor - [<clinit>,67] - LOCAL_SNAPSHOT_PATH:C:\Users\清研\nacos\config
08:49:10.992 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,77] - [RpcClientFactory] create a new rpc client of 095d70c4-e2ec-4c79-8239-24072ba87b92_config-0
08:49:11.041 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 24 ms to scan 1 urls, producing 3 keys and 6 values 
08:49:11.057 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 8 ms to scan 1 urls, producing 4 keys and 9 values 
08:49:11.065 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 8 ms to scan 1 urls, producing 3 keys and 10 values 
08:49:11.081 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 8 ms to scan 1 urls, producing 1 keys and 5 values 
08:49:11.089 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 8 ms to scan 1 urls, producing 1 keys and 7 values 
08:49:11.105 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 8 ms to scan 1 urls, producing 2 keys and 8 values 
08:49:11.105 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [095d70c4-e2ec-4c79-8239-24072ba87b92_config-0]RpcClient init label, labels={module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
08:49:11.105 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [095d70c4-e2ec-4c79-8239-24072ba87b92_config-0]Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$452/0x000000080040b040
08:49:11.105 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [095d70c4-e2ec-4c79-8239-24072ba87b92_config-0]Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$453/0x000000080040b440
08:49:11.105 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [095d70c4-e2ec-4c79-8239-24072ba87b92_config-0]Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
08:49:11.105 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [095d70c4-e2ec-4c79-8239-24072ba87b92_config-0]RpcClient init, ServerListFactory =com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
08:49:11.113 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [095d70c4-e2ec-4c79-8239-24072ba87b92_config-0] Try to connect to server on start up, server: {serverIp='127.0.0.1', server main port=8848}
